brand,p_name,sku_id,weight,local,control,inch,connect,communicate,materal,IPXX,xuhang,display,funy,severce,is_bluetooth_talk,people,function
华为（HUAWEI）,['华为'],['55080748817'],['130.00'],['中国大陆'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['织布'],['50米防水'],['12-14'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
斯泰克（stiger）,['斯泰克V5'],['100004269111'],['200.00'],['中国大陆'],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为儿童手表电话3PRO'],['35325326038'],['200.00'],[],[],[],[],[],['其他'],['生活防水'],['3'],['其他'],[],['一年质保'],[],['儿童'],[]
华为（HUAWEI）,['华为'],['24288485068'],['22.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['32586238822'],['200.00'],[],['全屏触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],[],['黑白屏'],['跑步'],['30天无忧退'],['不支持蓝牙通话'],['男士'],['消息提醒']
欧坦,['欧坦Z9'],['50571568087'],['150.00'],['中国大陆'],[],[],[],[],['皮革'],['生活防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['老人'],[]
库宾（KUBIN）,['库宾'],['51500527010'],['211.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['4-7'],['彩色触屏'],['5'],['30天无忧退'],[],['通用'],[]
华为（HUAWEI）,['华为'],['11259767434'],['250.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['33866278406'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
欧坦,['欧坦PT98'],['54090052014'],['150.00'],['中国大陆'],[],[],[],[],['皮革'],['生活防水'],['3'],['彩色触屏'],['无'],['一年质保'],[],['老人'],[]
NOERDEN,['NOERDENLIFE2'],['100005174130'],['260.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米及以上防水'],['30'],['其他'],['5种以下'],['一年质保'],[],['男士'],[]
希娜塔,['希娜塔W13'],['55707139002'],['1.0'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['4-7'],['彩色触屏'],['5种以下'],[],[],['老人'],[]
华为（HUAWEI）,['华为'],['41219644647'],['100.00'],[],['多点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['皮革'],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['通用'],['心率监测']
小米（MI）,['小米'],['30399962937'],['0.8'],[],[],[],[],[],['皮革'],['生活防水'],['30'],['无触屏'],[],[],[],[],[]
学霸小天才,['学霸小天才'],['25863639294'],['20.00'],[],[],[],[],[],['硅胶'],['30米防水'],['3'],['彩色触屏'],[],[],[],['儿童'],[]
普利邦（PULEEBUMG）,['普利邦'],['46251924657'],['50.00'],[],['单点触控'],['1.2'],[],[],['皮革'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['男士'],['消息提醒']
360,['360'],['15237033871'],['100.00'],[],[],[],[],[],['硅胶'],['生活防水'],['4-7'],['彩色触屏'],[],[],[],['儿童'],[]
amazfit,['amazfit'],['53036488851'],['250.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米及以上防水'],['8-15'],['彩色触屏'],['10'],['一年质保'],[],['男士'],[]
小米（MI）,['小米'],['10885324715'],['65.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['22781583332'],['35.00'],[],[],[],[],[],['其他'],['50米防水'],['4-7'],['黑白触屏'],[],[],[],['男士'],[]
华为（HUAWEI）,['华为'],['16997561094'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['24211488173'],['500.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['53200925523'],['500.00'],[],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['50米防水'],[],['彩屏'],['跑步'],['一年质保'],[],['通用'],['消息提醒']
普利邦（PULEEBUMG）,['普利邦'],['46497729476'],['50.00'],[],['单点触控'],['1.2'],[],[],['硅胶'],['30米防水'],[],['彩屏'],['跑步'],['一年质保'],[],['通用'],['消息提醒']
佳明（GARMIN）,['佳明010'],['100002177442'],['110.00'],['中国台湾'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
普利邦（PULEEBUMG）,['普利邦'],['45271605877'],['50.00'],[],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['生活防水'],['7'],['黑白屏'],['跑步'],['两年质保'],[],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['30150326668'],['290.00'],[],['多点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
传谷（TRANGU）,[],['55131298990'],['1.0'],[],[],[],[],[],['硅胶'],['30米防水'],['4-7'],['彩色触屏'],['5种以下'],['一年质保'],[],['儿童'],[]
小米（MI）,['小米有品Amazfit华米智能手表GTS男女孩运动防水触屏NFC手表手环心率监测多功能计步器'],['55725192518'],['175.00'],[],[],[],[],[],['硅胶'],['50米防水'],['8-15'],['彩色触屏'],['5种以下'],[],[],['通用'],[]
华为（HUAWEI）,['华为'],['44159122086'],['200.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['3'],['彩色触屏'],['5种以下'],[],[],['男士'],[]
荣耀,['荣耀AW70'],['55718836801'],['200.00'],['中国大陆'],['全屏触控'],['0.8'],['支持蓝牙'],['无'],['其他'],['生活防水'],['14-16'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
小米（MI）,['小米'],['10594387335'],['20.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['52264852169'],['40.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
360,['360'],['26881680584'],['47.00'],[],[],[],[],[],['硅胶'],['生活防水'],['4-7'],['彩色触屏'],[],[],[],['通用'],[]
卡丝拉狄（cathyladi）,['卡丝拉狄'],['48014639060'],['100.00'],[],[],[],[],[],['其他'],['生活防水'],['8-15'],['彩色触屏'],['5种以下'],['两年质保'],[],['男士'],[]
卡丝拉狄（cathyladi）,['卡丝拉狄'],['44578752712'],['100.00'],[],[],[],[],[],['橡胶'],['生活防水'],['4-7'],['彩色触屏'],['5种以下'],['一年质保'],[],['男士'],[]
BHO,['BHO小米手环3腕带'],['32903512472'],['490.00'],['中国大陆'],['单点触控'],['1.2'],[],[],['金属'],['30米防水'],['7'],['其他'],['跑步'],[],[],['通用'],['消息提醒']
乐心（lifesense）,['乐心MAMBO大麦'],['5063711'],['115.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['30米防水'],['24'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
Fitbit,['FitbitInspire'],['43771792175'],['500.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
文明,['小米手环2腕带'],['17431182717'],['100.00'],[],['单点触控'],['1.2'],[],[],[],['生活防水'],[],['黑白屏'],['跑步'],[],[],['通用'],['心率监测']
AMAZFIT,['AMAZFIT'],['42270051702'],['32.00'],[],[],[],[],[],['硅胶'],['生活防水'],['8-15'],['彩色触屏'],[],['一年质保'],[],['通用'],[]
纽曼（Newmine）,['纽曼DX18'],['7323627'],['190.00'],['中国大陆'],['非触控屏'],['1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['45185093366'],['500.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['35470192855'],['150.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['男士'],[]
华为（HUAWEI）,['华为'],['43546736966'],['200.00'],['中国大陆'],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['12-14'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
荣耀,['荣耀荣耀手环5'],['52730120164'],['50.00'],[],['全屏触控'],['0.8'],['支持蓝牙'],['来电提醒'],[],['生活防水'],[],['彩屏'],['跑步'],[],[],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['33156427862'],['40.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['43194551693'],['30.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['34326969111'],['220.00'],['中国大陆'],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米以上防水'],[],['彩屏'],['跑步'],[],[],['通用'],['消息提醒']
VOSSTR,['VOSSTRH8'],['36910554625'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
卡丝拉狄（cathyladi）,['卡丝拉狄'],['55123884720'],['100.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['免持接听'],['TPU'],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,[],['53672411474'],['300.00'],[],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['无'],['硅胶'],['50米防水'],[],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
橙朗,['橙朗'],['32279492544'],['100.00'],[],['全屏触控'],['1.2'],[],[],['皮革'],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持'],['男士'],['消息提醒']
小米（MI）,['小米'],['1424211542'],['70.00'],['中国大陆'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['16-18'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['29137371467'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['46666706135'],['460.00'],[],[],[],[],[],['硅胶'],['生活防水'],['8-15'],['其他'],[],['一年质保'],[],['男士'],[]
VOSSTR,['VOSSTRB5'],['32679605520'],['200.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['男士'],['消息提醒']
瑞德罗曼,['瑞德罗曼W870'],['40971579786'],['1.0'],[],['全屏触控'],['1.2'],['支持蓝牙'],['免持接听'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['通用'],['消息提醒']
全程通,['全程通H5'],['2257639'],['50.00'],['中国大陆'],['单点触控'],['0.8'],[],[],['硅胶'],['生活防水'],['7-15'],['黑白屏'],['跑步'],['一年质保'],['不支持'],['男士'],['消息提醒']
小米（MI）,['小米'],['49945873215'],['60.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['14-16'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['27637698972'],['0.8'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['30498064019'],['200.00'],['中国大陆'],['非触控屏'],['1.0-1.2'],[],[],['皮革'],['生活防水'],['7'],['无屏幕'],['跑步'],[],[],['男士'],['运动计步']
全程通,['全程通L8'],['100007696834'],['145.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米及以上防水'],['4-7'],['彩色触屏'],['5'],['30天无忧退'],[],['通用'],[]
瑞德罗曼,['瑞德罗曼F130'],['51197006922'],['1.0'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['免持接听'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
dido,['didoG16'],['41040407254'],['150.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['无'],['硅胶'],['生活防水'],['7-10'],['彩屏'],['无'],['一年质保'],['不支持蓝牙通话'],['通用'],['心率监测']
华为（HUAWEI）,[],['13116214536'],['300.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
NOERDEN,['NOERDENMATE2'],['100005174136'],['300.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米及以上防水'],['30'],['无触屏'],['5种以下'],['一年质保'],[],['男士'],[]
华为（HUAWEI）,['华为'],['44157814953'],['150.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['男士'],[]
华为（HUAWEI）,['华为'],['53033453369'],['1.0'],[],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['其他'],['50米以上防水'],[],['彩屏'],['跑步'],['一年质保'],[],['通用'],['消息提醒']
AMAZFIT,['Amazfit'],['16841567141'],['160.00'],[],[],[],[],[],[],[],[],[],[],[],[],['成人'],[]
Fitbit,['FitbitInspire'],['100004110616'],['100.00'],['中国大陆'],['多点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['其他'],['50米防水'],['7'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['24055204043'],['120.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为手环B3青春版'],['12693897089'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['36835378805'],['360.00'],['中国大陆'],[],[],[],[],['其他'],['50米防水'],['8-15'],['彩色触屏'],[],[],[],['通用'],[]
欧坦,['欧坦X360'],['50550146893'],['150.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['4-7'],['无触屏'],[],['一年质保'],[],['老人'],[]
华为（HUAWEI）,['华为'],['30427958022'],['20.00'],[],['非触控屏'],['0.8'],['支持蓝牙'],['无'],['其他'],['50米防水'],['7'],['其他'],['无'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['13421030217'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['35017719612'],['50.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
普利邦（PULEEBUMG）,['普利邦'],['47883443245'],['50.00'],[],['单点触控'],['1.2'],[],[],['硅胶'],['30米防水'],['7-15'],['彩屏'],['跑步'],['一年质保'],[],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['44159152507'],['150.00'],['中国大陆'],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],['皮革'],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['34672816236'],['100.00'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['3'],['彩色触屏'],[],[],[],['儿童'],[]
DMDG,['DMDG'],['54790617682'],['100.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,[],['51087951582'],['250.00'],['中国大陆'],['全屏触控'],['1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],[],['彩屏'],['跑步'],['一年质保'],['支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['40052134866'],['1.0'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['43525713369'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小米'],['10645802800'],['170.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['4-7'],['彩色触屏'],['5种以下'],[],[],['儿童'],[]
小米（MI）,['小米'],['53801251568'],['37.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['3'],['其他'],['15种以上'],[],[],['儿童'],[]
华为（HUAWEI）,['华为'],['43179449976'],['250.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
DMDG,['DMDG'],['33964964813'],['140.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],['皮革'],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['男士'],['心率监测']
ADZ,['ADZA109'],['46178528263'],['142.00'],[],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['不防水'],['7'],['彩屏'],['跑步'],[],[],['男士'],['消息提醒']
NOERDEN,['NOERDEN'],['27073309547'],['58.00'],[],[],[],[],[],['硅胶'],['50米及以上防水'],['30'],['其他'],[],['一年质保'],[],['通用'],[]
真匠,['真匠'],['18439801193'],['28.00'],['中国大陆'],[],[],[],[],['其他'],['生活防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['老人'],[]
普利邦（PULEEBUMG）,['普利邦'],['45415047358'],['50.00'],[],['单点触控'],['1.0-1.2'],[],[],['硅胶'],['生活防水'],[],['彩屏'],['跑步'],['一年质保'],[],['男士'],['消息提醒']
AMAZFIT,['AMAZFIT'],['42666593054'],['258.00'],[],[],[],[],[],['皮革'],['50米防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['男士'],[]
小米（MI）,['小米'],['51459291378'],['10.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小米'],['1595981293'],['5.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小米'],['28780560514'],['80.00'],[],['多点触控'],['0.8'],[],[],[],['30米防水'],[],['黑白屏'],['跑步'],[],[],['通用'],['心率监测']
普利邦（PULEEBUMG）,['普利邦'],['52817903756'],['500.00'],['中国大陆'],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7-10'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
dido,['didoP3plus'],['51375232822'],['370.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7-10'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['心率监测']
普利邦（PULEEBUMG）,['普利邦'],['56981708095'],['50.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7-10'],['彩屏'],['跑步'],['两年质保'],['不支持蓝牙通话'],['男士'],['心率监测']
橙朗,['橙朗'],['46011072812'],['100.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7-15'],['彩屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为荣耀畅玩手环A2电子运动计步健康防水手表智能手环男女睡眠老人智能手环连续心率监测智能来电提醒'],['51434379552'],['500.00'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
小米（MI）,['小米家有品小寻儿童AI智能电话手表T1男孩女孩防水wifi学生手机通话GPS定位防丢手环'],['15637730898'],['60.00'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['3'],['彩色触屏'],[],[],[],['儿童'],[]
DMDG,['DMDG'],['37326119039'],['130.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
普利邦（PULEEBUMG）,['普利邦'],['46178754180'],['50.00'],[],['单点触控'],['1.2'],[],[],['金属'],['30米防水'],[],['彩屏'],['跑步'],['一年质保'],[],['男士'],['心率监测']
dido,['didoZ29'],['100003497336'],['240.00'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['3'],['彩色触屏'],['否'],[],[],['男士'],['自定义表盘']
华为（HUAWEI）,['华为'],['36435288760'],['100.00'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['儿童'],[]
kido,['kido'],['44775662617'],['0.6'],[],[],[],[],[],['硅胶'],['30米防水'],['3'],['彩色触屏'],[],['30天无忧退'],[],['儿童'],[]
希娜塔,['希娜塔w09'],['55030472902'],['100.00'],['中国大陆'],[],[],[],[],['皮革'],['不防水'],['4-7'],['彩色触屏'],['5种以下'],[],[],['通用'],[]
