DMDG,DMDG 智能手环手表 男女蓝牙运动手环 防水彩屏老人测量心脏心跳血压心率健康睡眠监测多功能计步跑步 水晶银（钢表带）,34272002294
博之轮（BOZLUN）,博之轮（BOZLUN）V08S,31066103185,高睿思钟表专营店,200.00g,中国大陆,V08S,单点触控,支持蓝牙,跑步，骑行,免持接听,其他,男士，通用,7-15天,彩屏,不防水,音乐播放,1.0-1.2英寸
VOSSTR,VOSSTR 智能手环 心率血压 1.14大屏智能手表心率高低提醒信息提醒微信运动多组闹钟卡路里计步 【1.14大屏告别眯眯眼】酷黑色,46527112774
希娜塔,希娜塔W17,55116404137
晨代骄,amazfit华米米动青春版手表腕带手环链表带充电数据线硅胶套配件 【硅胶】米动青春版表带- 碳晶黑,51099253116
联语（LIANYU）,智能手表watch gt通用honor荣耀magic皮质真皮表带运动男时尚手环替换带女潮腕带定制配件 华为Watch GT黑色红线皮质表带+2张贴膜,47968468223
华为（HUAWEI）,华为（HUAWEI） 华为B3智能运动手环青春版 蓝牙耳机游泳防水睡眠检测手表 蓝牙语音通话 青春版-黑色,27521191616
普利邦（PULEEBUMG）,普利邦 智能运动手环 男女运动手表心率监测心电图手环男女彩屏商务电子手环 华为小米通用手环 黑色,41051548745
VOSSTR,VOSSTR 智能通话手环 心率血压血氧 智能手表防水 蓝牙耳机彩屏 运动计步 IOS安卓通用 【一键接电话听音乐测心率】金刚黑,32679923468
霹雳先锋,霹雳先锋 小米手环2腕带替换多彩表带配件 适用于小米智能心率手环2代 【防丢款】紫白,13114240916
VOSSTR,VOSSTR 【Apple Watch表带通用】智能手表 手环血压彩屏心率血氧检测 防水运动 【彩屏防水不通话心率血压血氧版】黑色,27633778520
HUAWEI,HUAWEI 华为（）WATCH智能手表运动检测蓝牙无线智能穿戴电话手环心率检测计步腕表商务 玫瑰金-棕色牛皮尖尾表带,10945740765
炫戴（XUANDAI）,炫戴（XUANDAI） 新款装甲版硅胶防水腕带小米手环4通用NFC智能手环多彩潮流个性配件 装甲款黑白+充电线 手环腕带,52703216157
纽曼（Newmine）,纽曼（Newmine） 智能手环蓝牙耳机运动彩屏男女手表计步器 微信信息提醒 小米3华为苹果手机通用 黑色,47167088840
魅英（MEIYING）,魅英（MEIYING） 适用于小米手环3充电器 2代/4代智能运动手环充电底座充电线 小米4充电器【NFC版通用】,57390274700,魅英旗舰店,200.00g,非触控屏,无,支持蓝牙,久坐提醒,其他,7天以下,其他,不防水,无,不支持蓝牙通话,无,不支持自动调节亮度,通用
炫戴（XUANDAI）,炫戴（XUANDAI） 新款乐心手环5腕带 智能手环腕带心智能运动手环表带替换带新款双色撞色全包一体 双色黑红 乐心手环5装甲款表带,37182761267
华为（HUAWEI）,华为（HUAWEI）华为手环B5,54614617033
普利邦（PULEEBUMG）,普利邦 高清大彩屏运动智能手环测心率血压睡眠多功能蓝牙防水计步手表 彩屏血压 男女 运动手表 白色,41168629101
特兰恩（Tralean）,特兰恩 智能手环血压心率监测报警运动跑步防水健康手表计步器男女商务健康设备苹果x智能电子礼品 高级版钢带 优雅银,17868361926
爱多（IDALL）,爱多（IDALL）S2,33278707483
华为（HUAWEI）,华为（HUAWEI）华为手环4e,53033850225,华为迈微专卖店,80.00g,单点触控,0.8英寸以下,支持蓝牙,来电提醒,织布,12-14天,黑白屏,50米防水,跑步，骑行,无,一年质保,不支持蓝牙通话,通用
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PL4131457,45332891551,普利邦数码配件旗舰店,1.0kg,中国大陆,PL4139556,0.8-1.0英寸,单点触控,支持蓝牙,其他,生活防水,跑步,心率监测，睡眠监测，运动计步,来电提醒,防丢失,男士，女士,一年质保
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 智能手环男女防水心率血压运动手表 雅典黑 EDG+PPG,46098450117
霹雳先锋,霹雳先锋小米手环3/4腕带,53567553432
希娜塔,希娜塔Z520,52830723325,希娜塔数码旗舰店,1.0kg,中国大陆,单点触控,支持蓝牙,跑步，器械训练,消息提醒，心率监测，运动计步,TPU,通用,7天以下,彩屏,生活防水,不支持泳姿识别,防丢失,免持接听
特兰恩（Tralean）,特兰恩（Tralean） 商务智能手表电话手表成人防水运动跑步手环 老人gps定位心率血压监测表礼品 旗舰高配版 黑色,32279344563
lcsoa,lcsoa 彩屏智能小米手环男女测血压血氧心率睡眠防水跑步计步器蓝牙多功能情侣运动手表适用苹果安卓 黑色(Y5血氧版) 小米8/8 se 6X Max3/Mix2s,32166068396
DMDG,DMDG 手环运动智能测血压心率心电图健康蓝牙老人手表电子跑步计步器睡眠监测苹果安卓华为小米通用手环 黑+纯黑色运动表带,57557157467,瑞可视京东专营店,100.00g,跑步，骑行,多点触控,支持蓝牙,无,硅胶，TPU,彩屏,生活防水,7天以下,消息提醒，心率监测，睡眠监测,来电提醒,不支持蓝牙通话,男士，通用,1.2英寸以上
Keep,KeepB1,100005223182,80.00g,中国北京,多点触控,支持蓝牙,0.8-1.0英寸,来电提醒,其他,7-10天,跑步，骑行，登山，游泳，器械训练,彩屏,50米防水,支持泳姿识别,男士，女士，通用,一年质保,无
纽曼（Newmine）,纽曼（Newmine）EX16,13974126199
全颂,全颂 智能手环运动手表男女多功能计步器测血压心率记跑步通用 黑色 华为Mate 10/nova 2s/畅享8,35208508428
真匠,真匠 老人电话手表定位GPS追踪器心率血压防走失智能手环男插卡双向通话 心率血压+双向通话+大字大音_黑色,36208702798
特兰恩（Tralean）,特兰恩（Tralean） 智能手表手机wifi多功能安卓插卡防水男女成人学生儿童电话手表定位通话手环 金刚黑+四核+16G,35291629971
希娜塔,希娜塔F1,47383025266,希娜塔数码旗舰店,100.00g,中国大陆,单点触控,支持蓝牙,跑步，器械训练,消息提醒，心率监测，运动计步,皮革，金属,通用,7天以下,彩屏,生活防水,不支持泳姿识别,防丢失,免持接听
华为（HUAWEI）,华为ERS-B29,4413315
华为（HUAWEI）,华为（HUAWEI）WATCH GT智能手表持久续航移动支付nfc公交心率睡眠健康监测运动手环/手表 运动版【黑色】,54399033942,顶然数码专营店,100.00g,中国大陆,华为（HUAWEI）WATCHGT智能手表&Z,10-12mm,40mm以上,8-15天,彩色触屏,50米防水,无,无,一年质保,NFC支付,男士,其他
捷升,小米手环3充电线 3代小米专用充电器 适用于小米手环3代智能手环 原装正品小米手环3充电器 原封正品,30541917949
dido,didoB36,43631307329,dido旗舰店,310.00g,中国大陆,单点触控,0.8-1.0英寸,支持蓝牙,来电提醒,硅胶,7-10天,彩屏,50米防水,无,无,一年质保,不支持蓝牙通话
纽曼（Newmine）,纽曼（Newmine） 儿童电话手表防水学生多功能手机男童女孩智能定位手环跟踪拍照触摸屏插卡通话手表 粉色Q9移动联通,37356524453
AMAZFIT,AMAZFIT 华米智能运动手表2代 办公商务心率计步检测生活防水游泳GPS跑步安卓iOS智能手环 华米智能手表2S 尊享版,28043218140
华为（HUAWEI）,华为（HUAWEI）B3青春版,50599690563
鑫喆,鑫喆 华为B5手环高清贴膜B3智能手表B2保护贴膜运动手环软膜显示全屏防爆防刮防指纹青春版手环钢化膜 B3专用 高清防刮膜 【一片装】,54193942381,天择伟业外设产品专营店,200.00g,非触控屏,支持WIFI,无,无,其他,男士，女士,7天以下,其他,不防水,无,0.8英寸以下,一年质保,不支持自动调节亮度
DMDG,DMDG 智能运动手环测血压心率心电监测手环 男女学生运动计步 老人健康手环 苹果安卓华为小米通用 星空黑 升级款（远程关爱家人健康）,11357268890
美国直邮 佳明 Garmin vivofit 3运动手环 日常健康 黑色,1992753161,沃尔玛海外官方旗舰店
魅英（MEIYING）,魅英（MEIYING） 适用华为b3b5手环表带青春版智能手环腕带商务防水防汗舒适双色硅胶不锈钢金属 【b5外黑内灰】硅胶,47869435830
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPB31,45699943677,普利邦数码配件旗舰店,50.00g,中国大陆,PXWB31580817372216,跑步,单点触控,支持蓝牙,无,皮革,彩屏,生活防水,7天以下,消息提醒，心率监测，运动计步,免持接听,支持蓝牙通话
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 苹果华为手环心率血压防水器心电图男女计步器小米运动手表 黑色【心电图血氧血压心率监测 质保1年】,46557493149,普利邦智能设备旗舰店,50.00g,591245293502,1.2英寸以上,单点触控,支持蓝牙,跑步，登山,彩屏,生活防水,硅胶，TPU,消息提醒，心率监测,来电提醒,防丢失,通用,一年质保
乐心（HIIN）,乐心（HIIN） 智能手环心率血压睡眠监测微信来电提醒智能闹钟防水彩屏男智能运动手表送男友情人节礼物 【心率血压+睡眠监测+遥控拍照】022钢带黑,34134029603
华为（HUAWEI）,华为（HUAWEI）华为手环 B3 青春版 蓝牙耳机 智能手环 接电话  计步 卡路里 睡眠 闹钟 【旗舰】B5 时尚版 钛金灰,56668406901,乐奇数码专营店,90.00g,中国大陆,B3青春版,跑步，骑行,非触控屏,支持WIFI,防丢失,TPU,黑白屏,生活防水,7天以下,消息提醒，睡眠监测，运动计步,免持接听,支持蓝牙通话
瑞德罗曼,瑞德罗曼 智能手环防水计记步器闹钟血压心率监测运动手表 苹果安卓手机通用 典雅黑【PPG 智能芯片】,45830155917,瑞德罗曼智能设备旗舰店,1.0kg,单点触控,支持蓝牙,跑步，器械训练,消息提醒，心率监测，运动计步,硅胶,男士，女士,7天以下,彩屏,生活防水,不支持泳姿识别,防丢失,来电提醒,不支持自动调节亮度
华为（HUAWEI）,华为（HUAWEI） B5智能手环（运动版） 曜石黑,44229719853
小寻,小寻 Mibro T2儿童电话手表GPS定位 学生儿童定位手表 智能手表手环 男孩女孩 粉色,48974164809
dido,dido 智能手环运动计步器测血压心率彩屏防水蓝牙情侣游泳苹果手表男女多功能睡眠oppo华为vivo 银色,45862042514
七佳数码,七佳数码 适用华为B2手环表带 青春版米兰尼斯磁吸不锈钢金属腕带 【不锈钢】黑色,52382627363
Keep,KeepB1,100004601378,80.00g,中国北京,21005407,多点触控,支持蓝牙,0.8-1.0英寸,来电提醒,其他,7-10天,跑步，骑行，登山，游泳，器械训练,彩屏,50米防水,支持泳姿识别,男士，女士，通用,一年质保
JJJMJ,华为商城同款   老人定位手环电话手表男孩女孩4G学生儿童智能GPS定位防水初中生wifi上网手机 公主粉16G内存+4G网络,52609355771
佳明（GARMIN）,佳明010-01789-62,100002673537
普利邦（pulibang）,普利邦（pulibang） 智能手环蓝牙耳机二合一监测血压心率睡眠可通话计步器小米华为苹果通用 商务黑,53037205175,普利邦影音娱乐旗舰店,1.0kg,PLB2019062609,跑步,单点触控,支持蓝牙,7天以下,彩屏,生活防水,硅胶,0.8-1.0英寸,来电提醒,无,男士，通用,心率监测
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPQ1-S,52857660654,普利邦数码配件旗舰店,50.00g,中国大陆,PLB597607330969,单点触控,0.8-1.0英寸,支持蓝牙,来电提醒,硅胶,7-10天,彩屏,30米防水,跑步，骑行,防丢失,两年质保
橙朗,橙朗 大彩屏智能血压手环带心率心电图监测运动计步男女健康防水手环手表多功能科技商务礼品 苹果华为适用 旗舰版 银钢带,45987858651
诚可（CHKEPZ）,小米手环2腕带二代替换带小米手环3腕带4代三代表带小米手环1运动金属原装光感替换 2代-贴膜3张,57370361108,华缘数码专营店,20.00g,跑步,全屏触控,支持蓝牙,防丢失,金属,其他,不防水,24天以上,心率监测，睡眠监测,来电提醒,不支持蓝牙通话,儿童,1.2英寸以上
荣耀,荣耀手环4 Running版 智能运动手环 长续航 50米防水 肆意红表带,43758003132,天华源腕表专营店,70.00g,中国大陆,其它,生活防水,方形,单针扣,黑色,安卓,蓝牙连接,矿物强化玻璃镜面,跑步,其它,睡眠监测,中性
爱多（IDALL）,爱多（IDALL）磁吸充电线,37678179015
普利邦（pulibang）,普利邦（pulibang） 女士智能手环心率血压睡眠监测运动手表防水计步器苹果华为通用 香槟金,47621009229
VOSSTR,VOSSTRB5,33820757567,一成智能手表专营店,3.00g,中国大陆,B5,跑步，骑行,单点触控,支持蓝牙,7天以下,彩屏,生活防水,支持蓝牙通话,0.8-1.0英寸,来电提醒,无,通用
HUAWEI,HUAWEIB19,41314075932
华为（HUAWEI）,华为（HUAWEI） 智能手环4e 篮球精灵 运动防水游泳男女通用手表 监测睡眠来电提醒计步器 椰子灰,55166386790
VOSSTR,VOSSTR 智能手环 心率血压血氧游泳防水运动手表消息提醒睡眠检测 科技黑,55629359185
诚可（CHKEPZ）,适用小米手环3/4腕带替换表带透明探索版NFC版小米4手环腕带金属双色非原装 双色款-黑红 小米手环4腕带(送贴膜2张),57304512342,华缘数码专营店,20.00g,登山,单点触控,支持蓝牙,录音,金属,其他,30米防水,7-10天,心率监测,来电提醒,支持蓝牙通话,女士,0.8英寸以下
虎克,虎克 360儿童手表SE2代/SE2Plus巴迪龙男女孩手环腕带表带防水表带硅胶保护套配件 粉蝴蝶(彩绘全包),16644994675
橙朗,橙朗 智能手环蓝牙耳机二合一 心率血压监测男女运动防水计步器多功能健康通话手环手表 通用苹果华为安卓 商务旗舰版 贵族黑,40373390204
夏豹,夏豹 华为B5手环表带 金属精钢表带 B5智能运动手表专用腕带 不锈钢腕带配件替换表带三株钢带 金属腕带-金色,31224837030
荣耀,华为荣耀手环3/3Pro 双色版 智能运动手环50米防水 睡眠监测 蓝牙计步器 3 Pro曜石黑,44174580557,天华源腕表专营店,180.00g,中国大陆,硅胶,50米,方形,单针扣,黑色,IOS，安卓,蓝牙连接,塑料镜面,跑步，登山，骑行，游泳，滑雪,工程塑料,心率测量，智能提醒，睡眠监测，其它,中性
博之轮（BOZLUN）,博之轮（BOZLUN）W30,27978009366
DMDG,DMDG 智能手环 振动闹计步器运动手环手表男女情侣健康电子手环腕带 企业定制奖品节日礼品 酷黑,11360460714
华为（HUAWEI）,华为手环3 Pro智能运动手环 支持心率防水游泳男女通用NFC支付GPS手表 监测睡眠来电提醒计步器 曜石黑色（GPS版）,43347699731
智美德科技（DFYOU）,智美德科技（DFYOU）mambo2/ziva腕带,33745100937
爱多（IDALL）,爱多（IDALL） 爱多彩屏智能手环男女情侣运动手表心率血压监测手环适用于小米oppo华为苹果 星空黑(硅胶表带 2.5D大彩屏),33278019719,棉花田数码专营店,0.54kg,中国大陆,F3,0.8-1.0英寸,单点触控,跑步，游泳,消息提醒，心率监测，睡眠监测，运动计步，久坐提醒,金属，TPU,彩屏,生活防水,不支持,7天以下,30天无忧退，一年质保,不支持
VOSSTR,VOSSTRB9,29859333703
华为（HUAWEI）,华为（HUAWEI）华为B3青春版,52262262150
小寻,小寻XUNSWF001,100000631169
ADZ,ADZTB01,42748660580
DMDG,DMDG TB5智能手环蓝牙耳机二合一 通话运动手环男女测心率血压监测手环手表计步器苹果安卓通用 AI智能语音助手 升级款黑色,56697921442,瑞可视京东专营店,154.00g,中国大陆,跑步，骑行,单点触控,支持蓝牙,7天以下,彩屏,生活防水,支持蓝牙通话,0.8-1.0英寸,来电提醒,音乐播放,男士，通用,消息提醒，心率监测，睡眠监测
360,360 儿童电话手表SE2代SE3代通话Plus小学生GPS定位儿童手机防丢防水手环智能彩屏电话 3代Plus蓝色,13931470407
瑞德罗曼,瑞德罗曼W250,46838350785
小米（MI）,小米（MI） 手环4 智能运动手环3男女手表防水 NFC心率健康睡眠监测智能手环腕带计步器来电提醒 小米手环4（新品） 普通快递,50102302520
华为（HUAWEI）,华为（HUAWEI） 手环B3蓝牙耳机二合一睡眠监测来电微信短信提醒可通话防水穿戴手表男女运动计步器 【黑色】华为手环 B3青春版,33409530006
华为（HUAWEI）,华为（HUAWEI）华为TER-B09,51510372248,誉满天下数码专营店,120.00g,中国大陆,华为手环3/pro,多点触控,支持蓝牙,0.8-1.0英寸,来电提醒,硅胶,7-10天,跑步，游泳,彩屏,50米防水,支持泳姿识别,男士，通用
华为（HUAWEI）,华为（HUAWEI）3e,56611054355
华为（HUAWEI）,华为荣耀小K2儿童电话手表 七重定位智能高清插卡通话360度多功能男孩女孩学生手环小天远程监控才 小K2【魔法蓝】+送吊坠+贴膜2个+文具+充电头,41911770966
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPX1,55344328994,普利邦数码配件旗舰店,500.00g,中国大陆,PXWX1594665568329,1.0-1.2英寸,单点触控,支持蓝牙,来电提醒,7-10天,彩屏,生活防水,跑步,消息提醒，心率监测，运动计步,一年质保,防丢失
华为（HUAWEI）,华为（HUAWEI） 智能手环3e跑步精灵运动男女成人 学生通用蓝牙计步器防水睡眠监测 曜石黑,39170135550
fitup,fitupV11,29229141149,fitup官方旗舰店,28.00g,中国大陆,V11,单点触控,支持蓝牙,来电提醒,0.8-1.0英寸,TPU,跑步，器械训练,7-10天,男士，通用,彩屏,30米防水,不支持泳姿识别
普利邦（pulibang）,普利邦（pulibang） 情侣智能手环防水健康监测血压心率睡眠生日礼物送女友男友运动手表 玫瑰金,46119153927
华为（HUAWEI）,华为（HUAWEI）A2手环,37408044112
amazfit,amazfit 小米生态链手环华米智能运动手环男女学生腕带防水蓝牙电话手表监测健康心率 猎豹黑,17933306684
炫戴（XUANDAI）,炫戴（XUANDAI）华为B5/watch1/S1表带,30642135216
荣耀（HONOR）,华为荣耀手环5篮球版智能蓝牙专业运动时间移动距离跑步精灵消息来电提醒睡眠监测50米防水编织腕带手表 【年度新品】荣耀手环5-篮球版-海鸥灰,55857710878
魅英（MEIYING）,魅英（MEIYING） 适用荣耀手环3/4/5充电器华为智能运动手环B10ERSb19B29卡扣底座 充电座+线,47769793572
华为（HUAWEI）,华为（HUAWEI）华为3e/4e手环充电底座,41605906609
佳明（GARMIN）,佳明010-01755-61,100005853436
华为（HUAWEI）,华为（HUAWEI） B3青春版运动手环智能蓝牙耳机通话手表计步防水男女安卓IOS通用 青春版-黑色,13139312631
DMDG,DMDG 手环蓝牙耳机二合一运动通话智能助手语音控制血压智能手环心率血氧检测彩表苹果安卓华为小米通用 经典黑,54402524900,大白熊专营店,131.00g,跑步,单点触控,支持蓝牙,无,TPU,彩屏,生活防水,7-10天,消息提醒，心率监测，运动计步,来电提醒,支持蓝牙通话,男士,0.8-1.0英寸
华为（HUAWEI）,华为（HUAWEI）华为b5手环,30190937667
七佳数码,七佳数码 适用于荣耀手环3腕带华为智能运动手环三代B10B20替换表带金属扣防水防汗柔软舒适双色硅胶 黑色硅胶【黑色金属扣】,50671488169
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PLBA16,45071731680,普利邦数码配件旗舰店,1.0kg,中国大陆,PLB586970190301,0.8-1.0英寸,单点触控,支持蓝牙,7天以下,彩屏,生活防水,跑步,心率监测，睡眠监测,来电提醒,防丢失,通用
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 圆形彩屏智能手环运动手表测血压心率多功能计步器防水男女手腕表 黑色-商务款5年内免费换新一次,41279264455,普利邦数码旗舰店,50.00g,PLB-5751992089290117,1.0-1.2英寸,单点触控,支持蓝牙,跑步，骑行,彩屏,生活防水,金属,消息提醒，睡眠监测，运动计步,来电提醒,防丢失,男士，通用,两年质保
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PXWM31,55389160967,普利邦数码配件旗舰店,50.00g,中国大陆,PXWM31596736308761,全屏触控,1.2英寸以上,支持蓝牙,来电提醒,硅胶，金属,7-10天,彩屏,30米防水,跑步，游泳,防丢失,一年质保
七佳数码,七佳数码 适用于乐心1手环腕带 乐心mambo1 HR智能运动手环表带硅胶彩色替换腕带 乐心一代黑色【普通版/来电版/心率版】,41608002419
DMDG,DMDG 智能手环血压心率心电图心脏监测量老人运动健康蓝牙手表苹果安卓华为荣耀小米通用手环 睿智黑【远程关注家人健康】,56244151272,瑞可视京东专营店,100.00g,跑步，骑行,单点触控,支持蓝牙,无,硅胶,彩屏,生活防水,7天以下,消息提醒，心率监测，睡眠监测,来电提醒,不支持蓝牙通话,男士，通用,1.0-1.2英寸
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PM1,45122378187,普利邦数码旗舰店,50.00g,PLB-589786615458,跑步，骑行,单点触控,支持蓝牙,来电提醒,硅胶,彩屏,30米防水,7天以下,消息提醒，心率监测，运动计步,一年质保,防丢失,男士，通用
小寻,小寻 Mibro T2儿童电话手表GPS定位中小学生天才儿童定位手 智能手表手环7级防水内置小爱AI 【爆款防水升级】12天长待机(标配含贴膜) 蓝,55097804902
华为（HUAWEI）,华为（HUAWEI） 华为荣耀手环4智能运动手表50米防水游泳心率睡眠监测计步NFC支付手环男女穿戴 NFC版（陨石黑）,41003643075
华为（HUAWEI）,华为（HUAWEI） 智能手环4e 篮球精灵 运动防水游泳男女通用手表 监测睡眠来电提醒计步器 椰子灰,38386724391,华为沃德专营店,69.00g,非触控屏,0.8英寸以下,支持蓝牙,无,织布,10-12天,黑白屏,50米以上防水,跑步，骑行,无,一年质保,不支持蓝牙通话,男士，女士
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPCV08,45485626877,普利邦数码配件旗舰店,100.0kg,中国大陆,PXWCV08591659795141,1.0-1.2英寸,单点触控,支持蓝牙,来电提醒,7-10天,彩屏,生活防水,跑步,消息提醒，心率监测,两年质保,防丢失
荣耀,荣耀 华为科技潮牌/手环5篮球版新品数据监测蓝牙多功能篮球跑姿监测指导50米防水长续航智能手环 海鸥灰,55706364802,诺信达数码专营店,100.00g,全屏触控,0.8英寸以下,支持蓝牙,无,其他,14-16天,黑白屏,生活防水,跑步,无,一年质保,不支持蓝牙通话,男士，通用
360,360SE3/SE3 PLUS,32835325664
小米（MI）,小米（MI） 小米手环4 NFC可选智能手环支持小爱同学问答离线支付心率睡眠苹果安卓男女通用手环3 小米手环4 黑色 标准版,49853006756
卡丝拉狄（cathyladi）,卡丝拉狄（cathyladi）KSLDPB292,42857284295,卡丝拉狄数码旗舰店,100.00g,单点触控,支持蓝牙,跑步，骑行,来电提醒,硅胶,男士，通用,7天以下,彩屏,生活防水,无,0.8-1.0英寸,一年质保,支持自动调节亮度
小米（MI）,小米（MI）小米4,55630003903,小米润玉阁专卖店,30.00g,全屏触控,支持蓝牙,0.8-1.0英寸,来电提醒,TPU,18-20天,跑步，游泳,彩屏,50米防水,支持泳姿识别,通用,30天无忧退，一年质保,防丢失
华为（HUAWEI）,华为（HUAWEI）B5商务智能手环成人通话手表睡眠健康心率监测蓝牙耳机手环二合一体机运动健身计步器 华为 B5手环【商务版 静谧蓝】,53327698444,卢米珈数码专营店,100.00g,中国大陆,多点触控,1.0-1.2英寸,支持蓝牙,来电提醒,皮革，金属,7天以下,其他,生活防水,跑步，登山,防丢失,一年质保,不支持蓝牙通话
VOSSTR,VOSSTRV5,48144438301
华为（HUAWEI）,华为（HUAWEI）华为手环 3 Pro,47926239725,亿尚专营店,160.00g,多点触控,0.8-1.0英寸,支持蓝牙,不支持蓝牙通话,硅胶,跑步，游泳,彩屏,生活防水,支持泳姿识别,无,来电提醒,不支持自动调节亮度,通用
华为（HUAWEI）,华为（HUAWEI） 儿童电话手表3Pro 360度安全智能防护防水 学生定位手环礼物 K2儿童手表 华为K2米奇款-仅支持2G网,14541628390
VOSSTR,VOSSTR 智能手环心率血压防水游泳微信运动手环男手表来电提醒显示QQ睡眠检测安卓iOS通用 心电升级版-黑硅胶,11111582687,沃仕途智能手表专营店,200.00g,中国大陆,V5,跑步，骑行,单点触控,支持蓝牙,7天以下,彩屏,生活防水,不支持蓝牙通话,1.0-1.2英寸,来电提醒,无,通用
华为（HUAWEI）,华为（HUAWEI） b3智能手环原装表带配件 B3蓝牙耳机 底座 耳帽 耳塞 数据线 硅胶 皮表带 华为B3原装底座-韵律黑(9成新),11933832324
小米（MI）,小寻 T2儿童电话手表女男孩小学生AI智能插卡双向通话GPS定位360度防丢手表手机手环礼物 小寻X2蓝色9重定位4G版,19749711281
华为（HUAWEI）,华为华为荣耀畅玩手环 A2,5126566
华为（HUAWEI）,华为（HUAWEI）HONOR Watch Magic,52494943438
华为（HUAWEI）,华为（HUAWEI） 手环3Pro/标准版运动智能手环男女多功能NFC支付防水GPS彩屏心率穿戴手表 华为手环3 pro 【曜石黑】GPS版,44141757537
华为（HUAWEI）,华为（HUAWEI） 华为手环B5 智能运动手环男女蓝牙耳机可通电话手表心率睡眠穿戴心率监测防水b5 时尚款-钛金灰【赠大礼包,53291924465
华为（HUAWEI）,华为（HUAWEI）华为手环B5,40032754096
华为（HUAWEI）,华为（HUAWEI）华为手环B5,30424431214
DMDG,DMDG 智能运动手环手表心率血压血氧心电图监测睡眠记录健康腕带跑步计步器苹果安卓华为小米通用手环 心电款-黑色机身+黑色硅胶表带,49342052867
华为（HUAWEI）,华为荣耀手环4 原装正品 科学睡眠 智能泳姿心率监测运动多功能防水华为手表彩屏2 小米通用蓝牙手环3 陨石黑（标准版）,34146977575
华为（HUAWEI）,华为（HUAWEI）华为智能运动手表Watch GT,47298161347
华为（HUAWEI）,【精钢耐磨】华为b3青春版手环表带硅胶真皮防汗运动手腕式替换带商务版钛金灰金属不锈钢表链智能手表配件 不锈钢表带优雅黑【送工具+贴膜】,29045075014
华为（HUAWEI）,华为（HUAWEI） 荣耀手环3腕带 可更换多彩智能运动防水表带 NYX-B10/20替换带非金属 荣耀3定制款（黑色表带）+贴膜,27463300150
七佳数码,七佳数码荣耀畅玩a2,41788306249
广仁德,广仁德 【新升级防脱内衬】适用于小米手环2代腕带表带替换腕带彩色防水手环非原装腕带 小米手环2腕带全新升级款黑红色,28334943217
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PC33,47957434691,普利邦数码旗舰店,50.00g,PLB-5903459138290428,跑步,单点触控,7-15天,男士，女士,彩屏,30米防水,硅胶,0.8-1.0英寸,两年质保,不支持,不支持,消息提醒，心率监测，睡眠监测
华为（HUAWEI）,华为（HUAWEI） 华为智能运动手环B3青春版表带  可更换多彩硅胶专用腕带 专用表带-黑色,17137924323
华为（HUAWEI）,华为荣耀手环4Running版运动计步睡眠监测50米防水智能穿戴防水手环男女小米vivo苹果通用 【肆意红】,32467146349
真匠,真匠 智能手环运动蓝牙耳机二合一可通话睡眠监测心率血压彩屏防水手表男女适用华为荣耀小米等苹果 黑色,25910301586,真匠数码旗舰店,36.00g,中国大陆,V08,跑步，器械训练,单点触控,支持蓝牙,7-10天,彩屏,生活防水,支持蓝牙通话,0.8-1.0英寸,免持接听,内置扬声器,男士，女士
华为（HUAWEI）,华为（HUAWEI）magic,56521426731
小米（MI）,小米（MI） 小米手环4nfc版刷公交卡地铁智能运动跑步手环3男女腕带防水手表计步器睡眠监测心率 小米手环4NFC版+定制腕带白色,33374345222,瑞华精英数码专营店,80.00g,中国大陆,跑步，游泳,单点触控,支持蓝牙,音乐播放,硅胶,彩屏,50米防水,14-16天,消息提醒，睡眠监测，NFC功能,来电提醒,不支持蓝牙通话,通用
小米（MI）,小米（MI） 小米手环3智能NFC版蓝牙运动计步手表刷公交卡防水监测睡眠安卓IOS手机腕带 小米手环3 NFC版 黑色,28780380193
普利邦（PULEEBUMG）,【商家仓次日达】普利邦（PULEEBUMG）智能手环血压心率监测心电图健康男女防水华为苹果通用 蓝色,52291934220
乐心（HIIN）,乐心（HIIN）L058,28999612731,金久晖手表专营店,150.00g,中国大陆,L058,多点触控,支持蓝牙,跑步,来电提醒,TPU,通用,7天以下,彩屏,30米防水,拍照,0.8-1.0英寸
小米（MI）,小米（MI） 小米手环2 智能运动 心率监测 来电提醒 久坐提醒 LED显示屏 时间显示 防水计步器 小米手环2,51563185269
360,360 儿童电话手表SE3/SE2Plus智能通话GPS定位 小学生手环彩色触屏男女孩移动联通版小米 小安A1手表樱花粉+表带+充电头+电话卡+贴膜,47673212028
