price,name,store,link
388.00,华为运动,华为京东自营官方旗舰店,//item.jd.com/4413315.html
1383.60,时尚新款简约便携智能,塔驰密司智能设备旗舰店,//item.jd.com/54653612556.html
219.00,现代演绎 智能,现代演绎旗舰店,//item.jd.com/14358360570.html
599.00,思邻 圆形触摸彩屏智能手表简约商务运动计步测心率血压血氧睡眠监测,智库智能设备专营店,//item.jd.com/51737332923.html
29.00,务鑫 智能,恒深手机配件专营店,//item.jd.com/28367552730.html
1899.00,华为（HUAWEI）WATCH GT智能手表持久续航移动支付nfc公交心率睡眠健康监测运动,顶然数码专营店,//item.jd.com/54399033942.html
29.00,小米,双闻影音专营店,//item.jd.com/30541917949.html
299.00,dido B36女士智能,dido旗舰店,//item.jd.com/43631307329.html
129.00,纽曼（Newmine） 儿童电话手表防水学生多功能手机男童女孩智能定位,子越数码专营店,//item.jd.com/37356524453.html
569.00,默相伴 智能,佳美讯达数码专营店,//item.jd.com/50532428950.html
1459.00,AMAZFIT 华米智能运动手表2代 办公商务心率计步检测生活防水游泳GPS跑步安卓iOS智能,铭婵智能旗舰店,//item.jd.com/28043218140.html
449.00,华为（HUAWEI） 华为智能运动,华为平天专卖店,//item.jd.com/50599690563.html
98.80,C5彩屏智能,华缘数码专营店,//item.jd.com/45340204160.html
199.00,八魔 智能,八魔官方旗舰店,//item.jd.com/53873718126.html
99.00,真时（pacewear） S8腾讯智能,创想佳音数码专营店,//item.jd.com/42825990696.html
299.00,IXV 智能通话,魅音数码配件专营店,//item.jd.com/10925365410.html
19.00,艾洛克 C1智能,洛克王果数码专营店,//item.jd.com/32343388501.html
9.90,鑫喆 华为B5,天择伟业外设产品专营店,//item.jd.com/54193942381.html
299.00,DMDG 智能运动,瑞可视京东专营店,//item.jd.com/11357268890.html
176.00,梦多福 手腕式蓝牙耳机 多功能计步睡眠监测心率检测智能,特思达运动户外专营店,//item.jd.com/31972273558.html
44.00,计步器老人走路,元品户外专营店,//item.jd.com/26587325019.html
756.00,美国直邮 佳明 Garmin vivofit 3运动,沃尔玛海外官方旗舰店,//item.jd.com/1992753161.html
450.00,Q8智能,YTQAFF拼购店,//item.jd.com/37682102862.html
46.52,ins原宿手表女学生韩版简约潮流ulzzang休闲防水遇水变透明电子表 白天蓝(送表盒+,彬清运动户外专营店,//item.jd.com/50290298405.html
65.52,智能学生手表男女防水OPPO魅族vivo多功能运动计步器心率血压快乐的天才密迪尔同款同款,罗风运动户外专营店,//item.jd.com/35218227955.html
99.00,正港（ZGO）智能,正港手表官方旗舰店,//item.jd.com/30838345142.html
105.00,迪·卡侬旗官网同款多功能男表防水游泳运动学生电子表时尚大表盘韩版男士手表计时潮 黑带黑面+送,卡戌侬户外拼购专营店,//item.jd.com/56528254520.html
458.00,录像高清摄像机户外录音笔智能手表运动计步摄影头DV便携带【京东好货】 运动显时款（+64G内存）,沙驼户外专营店,//item.jd.com/56608150952.html
1149.00,INBODY InBody,INBODY官方旗舰店,//item.jd.com/25605572469.html
,【预约减100元】华为手表WATCH GT2智能蓝牙运动,华为卓瑞尔专卖店,//item.jd.com/57305031348.html
1067.00,2019新品M5带彩屏智能,顺圣利运动拼购专营店,//item.jd.com/54195379504.html
29.90,魅英（MEIYING） 适用华为b3b5,魅英旗舰店,//item.jd.com/47869435830.html
1988.00,普利邦（PULEEBUMG） 彩屏智能,普利邦数码配件旗舰店,//item.jd.com/45699943677.html
1958.00,普利邦（PULEEBUMG） 苹果华为,普利邦智能设备旗舰店,//item.jd.com/46557493149.html
279.00,乐心（HIIN） 智能,金久晖手表专营店,//item.jd.com/34134029603.html
298.00,爱牵挂 S1定位,柏颐手表专营店,//item.jd.com/31305064068.html
1980.00,杨氏六喜 智能手表彩屏多功能测血压心率运动智能,杨氏六喜数码旗舰店,//item.jd.com/50303787284.html
199.00,联想（Lenovo）HW01Plus智能,,//item.jd.com/6044202.html
1499.00,华为（HUAWEI）华为,乐奇数码专营店,//item.jd.com/56668406901.html
1539.00,ZPPSN 心电图智能,ZPPSN官方旗舰店,//item.jd.com/56158375450.html
1288.00,瑞德罗曼 智能,瑞德罗曼智能设备旗舰店,//item.jd.com/45830155917.html
38.00,mahdi iwown埃微i6/i6HR原装表带 智能心率运动,双闻影音专营店,//item.jd.com/17748393266.html
949.00,华为（HUAWEI） B5智能,中国移动数码专营店,//item.jd.com/44229719853.html
299.00,小寻 Mibro T2儿童电话手表GPS定位 学生儿童定位手表 智能手表,新蓝点数码专营店,//item.jd.com/48974164809.html
48.00,智能,宏亿手机配件专营店,//item.jd.com/32178883504.html
399.00,dido 智能,爱果数码专营店,//item.jd.com/45862042514.html
39.90,七佳数码 适用华为B2,七佳数码专营店,//item.jd.com/52382627363.html
159.00,正港（ZGO） 彩屏智能运动,联意手表专营店,//item.jd.com/33411331011.html
169.00,Keep 运动智能,Keep智能运动京东自营旗舰店,//item.jd.com/100004601378.html
155.75,智能运动,叶天户外专营店,//item.jd.com/49289172354.html
845.05,华为商城同款‼️️老人定位,敏琛户外专营店,//item.jd.com/52609355771.html
198.00,运动蓝牙手表计步器心电图测体脂智能,嘉实华钟表专营店,//item.jd.com/50629752681.html
149.00,通话智能手表中小学生儿童智能电话手表4gwifi定位防水运动,嘉博森运动专营店,//item.jd.com/55770476261.html
101.73,智能青少年手表男运动防水无声震动闹钟,罗风运动户外专营店,//item.jd.com/28196125468.html
64.00,智能运动,含玉运动专营店,//item.jd.com/23869096134.html
45.00,运动,赛德户外专营店,//item.jd.com/28035731638.html
159.00,儿童手表1手表男学生电话手表女防水定位上网插卡成人儿童智能,远方运动户外专营店,//item.jd.com/37491190535.html
111.60,定位通话智能手表成人儿童老人防水学生微聊电话手表,拳翊运动专营店,//item.jd.com/34973448756.html
2488.00,ODYBIRD品牌 智能手表测血压心率心电图运动智能,ODYBIRD旗舰店,//item.jd.com/47268316889.html
1299.00,佳明（GARMIN） vivosport 灰色大号,Garmin佳明京东自营旗舰店,//item.jd.com/100002673537.html
999.00,蓝牙耳机,万鑫鼎运动户外专营店,//item.jd.com/57247185476.html
359.00,普荣电子彩屏智能连续心率血压健康监测跑步运动防水,普荣手表专营店,//item.jd.com/56103292759.html
65.52,智能手表成人智能穿戴蓝牙电话智能手表微信QQ运动多功能手表,罗风运动户外专营店,//item.jd.com/36506757745.html
189.00,梦多福 手腕式蓝牙耳机 男女通用运动计步睡眠监测心率检测智能,梦美福运动专营店,//item.jd.com/29493392521.html
299.00,宜准（EZON）户外智能多功能运动,EZON京东自营旗舰店,//item.jd.com/100000069296.html
369.00,奥迪斯（OTS）智能心率血压,奥迪斯腕表专营店,//item.jd.com/38574778259.html
2688.00,普利邦（pulibang） 智能,普利邦影音娱乐旗舰店,//item.jd.com/53037205175.html
299.00,乐普 防晕车,国鸽保健器械专营店,//item.jd.com/52697775578.html
168.00,思邻 彩屏圆形防水智能,智库智能设备专营店,//item.jd.com/28437750268.html
508.00,Colored Deer L7智能,赤鹿数码专营店,//item.jd.com/47904896804.html
129.00,动哈小影智能运动心率,网赢数码专营店,//item.jd.com/53692590267.html
69.90,盛狼（SHENGLANG） 大屏智能运动,盛狼数码旗舰店,//item.jd.com/46849597884.html
1529.00,普利邦（PULEEBUMG） 彩屏智能,普利邦数码配件旗舰店,//item.jd.com/52857660654.html
329.00,lcsoa 智能,lcsoa旗舰店,//item.jd.com/56022300225.html
2759.00,橙朗 大彩屏智能血压,物联达数码专营店,//item.jd.com/45987858651.html
289.00,【纤薄金属机身】智能,诚翔通智能设备专营店,//item.jd.com/40177405436.html
299.00,比电（BIIDI） 智能,比电网络产品旗舰店,//item.jd.com/51086997385.html
149.00,Polygon3D电子计步器手表,polygon宝利根旗舰店,//item.jd.com/1692529362.html
7.30,小米,华缘数码专营店,//item.jd.com/57370361108.html
246.00,【京东品质保障】4G通视频通话中小学生天才儿童电话手表智能防水多功能gps定位电信版可爱男孩女孩,弘信运动专营店,//item.jd.com/55395117320.html
128.00,NORTH EDGE运动手表智能,菲鹿鸟运动户外旗舰店,//item.jd.com/57208815065.html
396.00,运动智能,梵明沃户外专营店,//item.jd.com/53753552478.html
148.00,智能,范斯登户外专营店,//item.jd.com/47968442725.html
394.20,智能,文隆森户外专营店,//item.jd.com/49588650330.html
58.28,M2运动,罗风运动户外专营店,//item.jd.com/40069139467.html
99.00,荣耀,天华源腕表专营店,//item.jd.com/43758003132.html
39.80,M2智能运动,阿蒙户外专营店,//item.jd.com/42502629544.html
199.00,天摩（TOMO）智能彩屏运动,睿凡户外专营店,//item.jd.com/31886943981.html
160.00,多功能大彩屏智能,康潜运动户外专营店,//item.jd.com/32064184812.html
298.25,4代手腕带蓝牙耳机手表式分离智能,拳翊运动专营店,//item.jd.com/35854026877.html
19.05,韩版ulzzang手表原宿电子表休闲学生运动简约男女防水潮流LED,拳翊运动专营店,//item.jd.com/39561191424.html
316.00,【SYNOKE】品牌智能手表 时诺刻智能手表新潮运动计步推送信息简约大屏运动智能,友昶户外专营店,//item.jd.com/52180557333.html
30.00,爱多（IDALL） 爱多智能,IDALL旗舰店,//item.jd.com/37678179015.html
2688.00,普利邦（pulibang） 女士智能,普利邦影音娱乐旗舰店,//item.jd.com/47621009229.html
299.00,VOSSTR 智能血压,一成智能手表专营店,//item.jd.com/33820757567.html
269.00,智能,捷童数码专营店,//item.jd.com/31254656533.html
999.00,DURIAN 心电图智能,DURIAN旗舰店,//item.jd.com/55864377751.html
298.00,HUAWEI 华为运动,天地华瑞网络设备专营店,//item.jd.com/41314075932.html
129.00,华为（HUAWEI） 智能,浤兴数码专营店,//item.jd.com/55166386790.html
158.00,VOSSTR 智能,一成智能手表专营店,//item.jd.com/55629359185.html
628.00,约凯麦 心电图智能手表运动,约凯麦数码配件旗舰店,//item.jd.com/57082968798.html
238.00,帕凡 智能运动,帕凡数码专营店,//item.jd.com/35346287455.html
1960.00,IKXO 艾柯索彩屏智能,IKXO数码旗舰店,//item.jd.com/52768052636.html
498.00,默相伴 智能手表 蓝牙电话运动记步器,佳美讯达数码专营店,//item.jd.com/51657339294.html
29.00,【配件】智能,巴巴轰数码专营店,//item.jd.com/11159716307.html
199.00,彩屏蓝牙手表耳机二合一运动,双闻影音专营店,//item.jd.com/33567510740.html
12.30,适用小米,华缘数码专营店,//item.jd.com/57304512342.html
169.00,思邻 彩屏智能,智库智能设备专营店,//item.jd.com/27113029033.html
28.00,虎克 360儿童手表SE2代/SE2Plus巴迪龙男女孩,虎克官方旗舰店,//item.jd.com/16644994675.html
158.00,思邻 蓝牙智能,智库智能设备专营店,//item.jd.com/14236994827.html
4599.00,橙朗 智能,物联达数码专营店,//item.jd.com/40373390204.html
48.00,夏豹 华为B5,联诚旭数码专营店,//item.jd.com/31224837030.html
599.00,【可换表带】智能,艺佳科技数码专营店,//item.jd.com/10104464792.html
88.00,莱思帝（LAISIDI） 智能运动,莱思帝旗舰店,//item.jd.com/31583117126.html
52.00,成年人学生运动计步器老人走路记步器儿童电子手表多功能智能,伍卟运动户外拼购专营店,//item.jd.com/56009639898.html
415.00,智能,嘉之俊运动户外专营店,//item.jd.com/45497698319.html
149.00,手表男学生简约潮流震动闹钟多功能计步运动电子表智能男士,纳米欧运动专营店,//item.jd.com/56329975748.html
76.00,新品迪卡〶侬同款男表电子防水多功能户外运动学生秒表游泳潜水男士手表 黑带白面+送潮流,宜金户外专营店,//item.jd.com/44018763729.html
47.66,运动手表智能运动,凤求凰运动专营店,//item.jd.com/56312305651.html
385.00,华为荣耀,天华源腕表专营店,//item.jd.com/44174580557.html
88.00,智能手表男学生青少年只能潮数码电子表女多功能led 防水运动,五湖运动专营店,//item.jd.com/53657080982.html
166.25,C4智能,叶天户外专营店,//item.jd.com/49290159667.html
239.00,奥迪斯（OTS）多功能智能,奥迪斯腕表专营店,//item.jd.com/38897046538.html
799.00,禾森迪智能,远大深科数码专营店,//item.jd.com/33749652413.html
138.00,智美德科技（DFYOU） 智能,智库智能设备专营店,//item.jd.com/15100764854.html
309.00,纽曼（Newsmy） 智能,艾珈影音娱乐专营店,//item.jd.com/48769399237.html
1389.00,KOEHL 智能,KOEHL旗舰店,//item.jd.com/55159090835.html
858.00,心率血压血氧监测智能,北屿户外专营店,//item.jd.com/53995529064.html
268.00,布鲁蒂（BELUTTI） 智能,BELUTTI旗舰店,//item.jd.com/53619844117.html
324.72,彩屏多功能智能,铭博运动专营店,//item.jd.com/51861755802.html
2138.00,彩屏智能,KOEHL旗舰店,//item.jd.com/55315523513.html
299.00,博之轮（BOZLUN） 心率智能,高睿思钟表专营店,//item.jd.com/27978009366.html
299.00,优禄 女士智能,优禄数码官方旗舰店,//item.jd.com/51587665934.html
199.00,真时S9腾讯智能运动,真时Pacewear京东自营旗舰店,//item.jd.com/100000947245.html
48.00,DMDG 智能,大白熊专营店,//item.jd.com/11360460714.html
300.00,智能,乐尚智能设备专营店,//item.jd.com/35068771140.html
399.00,华为,华为祥朗专营店,//item.jd.com/43347699731.html
298.00,Hobsest 运动,惠奇莱数码专营店,//item.jd.com/38391674717.html
768.00,慕微（MOOV） Moov Now智能语音教练,勤宇数码专营店,//item.jd.com/45772277107.html
869.00,索尼（Sony）智能,a axon_us海外官方旗舰店,//item.jd.com/1995176990.html
22.00,适用于乐心,民瑞数码专营店,//item.jd.com/33745100937.html
128.00,DFyou 儿童电话手表男女儿童智能手表电话 GPS防丢定位手表学生通话手机,瑞可视京东专营店,//item.jd.com/10390148849.html
2180.00,essonio意大利品牌智能,essonio数码旗舰店,//item.jd.com/44267115683.html
488.00,Hobsest 智能运动手表gps男女成人监测心率,惠奇莱数码专营店,//item.jd.com/31569841368.html
299.00,酷电星 彩屏智能,酷电星旗舰店,//item.jd.com/48462624545.html
599.00,穆奇 健康智能,穆奇数码旗舰店,//item.jd.com/52716197998.html
219.00,爱多（IDALL） 爱多彩屏智能,棉花田数码专营店,//item.jd.com/33278019719.html
299.00,VOSSTR 智能,一成智能手表专营店,//item.jd.com/29859333703.html
259.00,思邻 1.14英寸彩屏智能,智库智能设备专营店,//item.jd.com/50620369941.html
278.00,协立（XIELEE） 协立新款防水B3彩屏智能,skyunion凯斯旗舰店,//item.jd.com/27441694956.html
169.00,智能,全颂官方旗舰店,//item.jd.com/29515882450.html
368.00,时硕（SHISHUO） 智能,时硕数码旗舰店,//item.jd.com/43402405476.html
288.00,旗舰店同款唯乐同款智能,梵律运动专营店,//item.jd.com/52510579606.html
536.30,4g通电话手表儿童定位gps,华壮礼品专营店,//item.jd.com/55982446246.html
599.00,德国LANZOOM智能手表男石英表多功能成人防水运动手表男创意拍照智能,LANZOOM旗舰店,//item.jd.com/57040965945.html
66.00,商场同款M3S彩屏智能,妙妙衣心运动专营店,//item.jd.com/52398920905.html
262.00,智能,宜金户外专营店,//item.jd.com/44017312998.html
548.00,M5彩屏智能,禄祥运动专营店,//item.jd.com/52445264241.html
520.00,恩谷户外蓝牙APP手表血压监测 睡眠监测 微信QQ消息久坐提醒拍照定位查找 防水运动装备,恩谷旗舰店,//item.jd.com/44976410989.html
33.62,led儿童手表男电子表中小学生女孩智能运动,罗风运动户外专营店,//item.jd.com/50237874664.html
298.00,欧易智能,欧易钟表专营店,//item.jd.com/30961529801.html
109.00,ots智能运动手表女学生韩版简约时尚潮休闲防水电子表计步多功能睡眠心率血压监测电话提醒情侣蓝牙,ots旗舰店,//item.jd.com/52288712174.html
1976.00,手腕蓝牙耳机手表式分离式通用能接可以接电话的通话智能,YTQAFF拼购店,//item.jd.com/34532576900.html
416.00,苏伊【时诺刻Synoke】智能,苏伊户外专营店,//item.jd.com/50309667723.html
687.96,智能,罗风运动户外专营店,//item.jd.com/34593304870.html
25.66,表带mambo-1来电版智能,罗风运动户外专营店,//item.jd.com/39741824567.html
599.00,普荣新款大屏智能,普荣手表专营店,//item.jd.com/55983070762.html
46.00,jeep吉普跑步运动手表户外登山气压心率时尚彩屏音乐,睿凡户外专营店,//item.jd.com/55109823804.html
449.00,华为b3青春版,盈诺智能设备专营店,//item.jd.com/52262262150.html
299.00,小寻  移动4G儿童电话手表F1 360度GPS定位 学生儿童定位手机 智能手表,小寻京东自营官方旗舰店,//item.jd.com/100000631169.html
599.00,ADZ 能接电话的智能运动,ADZ旗舰店,//item.jd.com/42748660580.html
329.00,DMDG TB5智能,瑞可视京东专营店,//item.jd.com/56697921442.html
388.00,爱牵挂 老人血压,陆零壹智能设备专营店,//item.jd.com/48392530359.html
219.00,360 儿童电话手表SE2代SE3代通话Plus小学生GPS定位儿童手机防丢防水,原创新天下数码专营店,//item.jd.com/13931470407.html
33.15,【M3彩屏】智能手表男女学生心率血压运动防水来电话提醒智能,集航户外专营店,//item.jd.com/54263070757.html
1980.00,瑞德罗曼 智能手表多功能测血压心率运动,瑞德罗曼智能设备旗舰店,//item.jd.com/46838350785.html
174.00,小米（MI） ,小米岸越专卖店,//item.jd.com/50102302520.html
499.00,华为（HUAWEI） ,爱果数码专营店,//item.jd.com/33409530006.html
115.00,【新款纤薄机身】,诚翔通智能设备专营店,//item.jd.com/24823009853.html
691.02,SCOSCHE Rhythm 24马拉松游泳检测心率手表运动,明磊数码专营店,//item.jd.com/28744849335.html
269.00,华为（HUAWEI） ,誉满天下数码专营店,//item.jd.com/51510372248.html
92.00,华为（HUAWEI） 华为华为,华为平天专卖店,//item.jd.com/56611054355.html
299.00,华为荣耀小K2儿童电话手表 七重定位智能高清插卡通话360度多功能男孩女孩学生,宾视数码专营店,//item.jd.com/41911770966.html
2298.00,普利邦（PULEEBUMG） 新款智能,普利邦数码配件旗舰店,//item.jd.com/55344328994.html
99.00,华为（HUAWEI） 智能,佳沪智能专营店,//item.jd.com/39170135550.html
399.00,彩色圆屏智能,知吾影音娱乐专营店,//item.jd.com/49859927693.html
268.00,fitup 【支持远程关注】智能,fitup官方旗舰店,//item.jd.com/29229141149.html
2300.00,普利邦（pulibang） 情侣智能,普利邦影音娱乐旗舰店,//item.jd.com/46119153927.html
19.90,华为（HUAWEI） honor华为荣耀,梓豪数码专营店,//item.jd.com/37408044112.html
229.00,amazfit 小米生态链,创趣智能数码专营店,//item.jd.com/17933306684.html
68.00,炫戴（XUANDAI）适用华为B5,腾飞哥特数码专营店,//item.jd.com/30642135216.html
119.00,华为荣耀,华融数码专营店,//item.jd.com/55857710878.html
15.90,魅英（MEIYING） 适用荣耀,魅英旗舰店,//item.jd.com/47769793572.html
19.90,华为3e/4e,梓豪数码专营店,//item.jd.com/41605906609.html
899.00,佳明（GARMIN）vivosmart3 黑色,Garmin佳明京东自营旗舰店,//item.jd.com/100005853436.html
449.00,华为（HUAWEI） B3青春版运动,深达通数码专营店,//item.jd.com/13139312631.html
299.00,DMDG ,大白熊专营店,//item.jd.com/54402524900.html
598.00,禾森迪 圆屏智能手表运动男女蓝牙,远大深科数码专营店,//item.jd.com/56511246288.html
668.00,新品S7pro 老人智能电话手表 老年人GPS定位,柏颐手表专营店,//item.jd.com/53257106542.html
899.00,【咨询有礼】 华为,梓豪数码专营店,//item.jd.com/30190937667.html
15.90,七佳数码 适用于荣耀,七佳数码专营店,//item.jd.com/50671488169.html
1889.00,普利邦（PULEEBUMG） 彩屏智能,普利邦数码配件旗舰店,//item.jd.com/45071731680.html
1888.00,普利邦（PULEEBUMG） 圆形彩屏智能,普利邦数码旗舰店,//item.jd.com/41279264455.html
1888.00,普利邦（PULEEBUMG） 全触屏运动智能,普利邦数码配件旗舰店,//item.jd.com/55389160967.html
19.90,七佳数码 适用于乐心1,七佳数码专营店,//item.jd.com/41608002419.html
498.00,DMDG 智能,瑞可视京东专营店,//item.jd.com/56244151272.html
199.00,魔派MOONPI指针式智能手表NOVE 男女成人多功能蓝牙提醒石英表中学生运动计步睡眠监测防水,MOONPI京东自营官方旗舰店,//item.jd.com/100000731508.html
289.00,竞技者（jingjizhe） 智能运动,竞技者旗舰店,//item.jd.com/56151536355.html
2380.00,普利邦（PULEEBUMG） 彩屏智能,普利邦数码旗舰店,//item.jd.com/45122378187.html
238.00,爱康瑞（AIKANRE） 智能,爱康瑞官方旗舰店,//item.jd.com/36791938976.html
299.00,小寻 Mibro T2儿童电话手表GPS定位中小学生天才儿童定位手 智能手表,乐瑞丰旗舰店,//item.jd.com/55097804902.html
1890.00,ZPPSN （杰璞斯）彩屏智能运动,ZPPSN官方旗舰店,//item.jd.com/51706891277.html
209.00,华为（HUAWEI） 荣耀,金米数码专营店,//item.jd.com/41003643075.html
99.00,华为（HUAWEI） 智能,华为沃德专营店,//item.jd.com/38386724391.html
1950.00,IKXO（艾柯索）女士,IKXO影音娱乐旗舰店,//item.jd.com/54067044685.html
1938.00,普利邦（PULEEBUMG） 智能,普利邦数码配件旗舰店,//item.jd.com/45485626877.html
419.00,彩屏B5运动AI智能,拓珀达数码专营店,//item.jd.com/49154237794.html
89.00,祥霆 儿童电话手表男孩女孩触智能拍照摸屏防水中小学生运动,涵一数码专营店,//item.jd.com/55028476521.html
59.00,圣斯登 新概念潮男手表学生智能运动多功能震动闹钟,友魄手表专营店,//item.jd.com/29087446306.html
109.00,荣耀 华为科技潮牌/,诺信达数码专营店,//item.jd.com/55706364802.html
269.00,360 儿童电话手表Se2/SE3 Plus代小学生天才必备,360智能设备旗舰店,//item.jd.com/32835325664.html
179.00,小米（MI） 小米,明猩智能旗舰店,//item.jd.com/49853006756.html
2387.00,卡丝拉狄（cathyladi） 智能,卡丝拉狄数码旗舰店,//item.jd.com/42857284295.html
236.00,小米（MI） 小米,小米润玉阁专卖店,//item.jd.com/55630003903.html
2399.00,华为（HUAWEI）B5商务智能,卢米珈数码专营店,//item.jd.com/53327698444.html
1999.00,阿帕迪（RPAP） 手表防水心率血压检测心电图监控智能运动,阿帕迪官方旗舰店,//item.jd.com/50007384763.html
299.00,EZON 宜准智能运动光心率,宜准户外旗舰店,//item.jd.com/14269970372.html
1999.00,阿帕迪（RPAP） 多功能智能,阿帕迪官方旗舰店,//item.jd.com/48689526090.html
399.00,VOSSTR 心率智能,格力威数码专营店,//item.jd.com/48144438301.html
395.00,华为（HUAWEI） 运动,亿尚专营店,//item.jd.com/47926239725.html
319.00,华为（HUAWEI） 儿童电话手表3Pro 360度安全智能防护防水 学生定位,华为晨美专卖店,//item.jd.com/14541628390.html
399.00,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/11111582687.html
308.00,华为（HUAWEI） b3智能,华为晨美专卖店,//item.jd.com/11933832324.html
1887.00,卡丝拉狄（cathyladi） 智能,卡丝拉狄数码旗舰店,//item.jd.com/46105701630.html
369.00,小寻 T2儿童电话手表女男孩小学生AI智能插卡双向通话GPS定位360度防丢手表手机,果珈数码专营店,//item.jd.com/19749711281.html
388.00,KSUN 步讯智能,步讯京东自营旗舰店,//item.jd.com/100003868209.html
129.00,荣耀畅玩,荣耀京东自营旗舰店,//item.jd.com/5126566.html
1448.00,华为（HUAWEI） 荣耀手表WatchMagic智能运动,诺信达数码专营店,//item.jd.com/52494943438.html
418.00,益弘 儿童电话手表4G移动联通电信WiFi可视频通话微聊GPS定位防水中小学生智能,迈威思特数码专营店,//item.jd.com/45573695347.html
399.00,华为（HUAWEI） ,金达威数码专营店,//item.jd.com/44141757537.html
1499.00,华为（HUAWEI） 华为,诺信达数码专营店,//item.jd.com/53291924465.html
1499.00,华为（HUAWEI） 【领券立减】华为,莫问数码专营店,//item.jd.com/40032754096.html
1499.00,【咨询有礼】华为,屹林宏业数码专营店,//item.jd.com/30424431214.html
499.00,魔派MOONPI指针式智能手表 屏显多功能商务防水,MOONPI京东自营官方旗舰店,//item.jd.com/100003909596.html
499.00,DMDG 智能运动,大白熊专营店,//item.jd.com/49342052867.html
99.00,【新,诚翔通数码专营店,//item.jd.com/26231937842.html
1768.00,阿帕迪（RPAP） 金属彩屏女生智能,阿帕迪官方旗舰店,//item.jd.com/46587867726.html
169.00,华为荣耀,进多数码专营店,//item.jd.com/34146977575.html
318.00,IXV 智能通话,魅音数码配件专营店,//item.jd.com/47324592560.html
149.00,埃微i6HR,埃微京东自营旗舰店,//item.jd.com/4045008.html
1488.00,华为（HUAWEI） 华为HUAWEIWATCHGT智能手表运动,华为友信猫专营店,//item.jd.com/47298161347.html
68.00,【精钢耐磨】华为b3青春版,梓豪数码专营店,//item.jd.com/29045075014.html
17.90,华为（HUAWEI） 荣耀,宾视数码专营店,//item.jd.com/27463300150.html
19.90,七佳数码 适用于华为A2,七佳数码专营店,//item.jd.com/41788306249.html
258.00,五迷 老人GPS定位手表防走失,转角数码专营店,//item.jd.com/55290200362.html
15.00,广仁德 【新升级防脱内衬】适用于小米,广仁德数码配件旗舰店,//item.jd.com/28334943217.html
1950.00,普利邦（PULEEBUMG） 测体脂智能,普利邦数码旗舰店,//item.jd.com/47957434691.html
25.00,华为（HUAWEI） 华为智能运动,华为沃德专营店,//item.jd.com/17137924323.html
99.00,华为荣耀,金达威数码专营店,//item.jd.com/32467146349.html
569.00,真匠 智能,真匠数码旗舰店,//item.jd.com/25910301586.html
39.00,比电（BIIDI） 智能运动血压心率男女防水,比电网络产品旗舰店,//item.jd.com/51084779532.html
199.00,索尼（SONY） SmartBand 2 SWR12运动心率检测智能,环球数码海外专营店,//item.jd.com/1965765557.html
699.00,华为（HUAWEI） 华为荣耀智能手表Watch Magic运动,华为平天专卖店,//item.jd.com/56521426731.html
1440.00,彩屏智能,塔驰密司智能设备旗舰店,//item.jd.com/53922648913.html
548.00,迈欧 MIO SLICE运动防水睡眠,健康鼠京东自营专区,//item.jd.com/6856549.html
229.90,小米（MI） 小米,瑞华精英数码专营店,//item.jd.com/33374345222.html
499.00,好记星（Ozing） 儿童智能电话手表 双4G视频通话防水学生触屏拍照移动联通防丢定位,好记星数码旗舰店,//item.jd.com/51960231576.html
1180.00,伯曼森 智能,伯曼森官方旗舰店,//item.jd.com/56778072582.html
199.00,小米（MI） 小米,卓曼有品旗舰店,//item.jd.com/28780380193.html
99.00,SENSSUN M-HR 心率,香山智能京东自营旗舰店,//item.jd.com/4437833.html
175.00,【持久续航】智能,诚翔通数码专营店,//item.jd.com/11010549216.html
2588.00,【商家仓次日达】普利邦（PULEEBUMG）智能,普利邦旗舰店,//item.jd.com/52291934220.html
199.00,乐心（HIIN） 彩屏智能运动,金久晖手表专营店,//item.jd.com/28999612731.html
199.00,小米（MI） 小米,雯玲影音专营店,//item.jd.com/51563185269.html
139.00,360 儿童电话手表SE3/SE2Plus智能通话GPS定位 小学生,本尚数码专营店,//item.jd.com/47673212028.html
1800.00,普利邦（PULEEBUMG） 彩屏智能,普利邦数码旗舰店,//item.jd.com/45267945064.html
119.00,华为（HUAWEI） 荣耀畅玩,华为果珈专卖店,//item.jd.com/41316796623.html
269.00,乐心ziva智能,坤蓬手机配件专营店,//item.jd.com/27278994325.html
1350.00,【领券立减】华为,迅优智能专营店,//item.jd.com/41908662705.html
139.00,乐心（lifesense） ,和家亲专营店,//item.jd.com/51934648191.html
175.00,【曲面屏+心率异常报警】智能,诚翔通数码专营店,//item.jd.com/18651128061.html
289.00,【金属大彩屏】智能,诚翔通数码专营店,//item.jd.com/40169972968.html
45.00,贝斯特 适用 AMAZFIT华米米动cor,零零七数码专营店,//item.jd.com/36766118064.html
1339.00,amazfit 华米智能运动手表2S男女腕带防水,创趣智能数码专营店,//item.jd.com/47255717728.html
1888.00,普利邦（PULEEBUMG） 彩屏智能,普利邦数码旗舰店,//item.jd.com/41087290486.html
599.00,竞技者 智能,竞技者旗舰店,//item.jd.com/41679655440.html
1699.00,普利邦（pulibang） ,普利邦影音娱乐旗舰店,//item.jd.com/46008156994.html
59.00,方佳M2 时尚简约智能,方佳智能专营店,//item.jd.com/1806756928.html
39.00,MISSGOAL 智能运动,致器数码专营店,//item.jd.com/48545659457.html
112.00,华为（HUAWEI） 荣耀,华为初之心专卖店,//item.jd.com/51543472444.html
